[0.99237804878048785, 150, 0.10193548387096774, 5, 4]
[0.99365079365079367, 120, 0.034516129032258064, 5, 1]
[0.99430199430199429, 90, 0.05290322580645162, 3, 2]
[0.99444444444444446, 160, 0.06516129032258064, 4, 2]
[0.99618902439024393, 30, 0.07129032258064516, 4, 3]
[0.99618902439024393, 100, 0.14483870967741938, 9, 3]
[0.99695121951219512, 150, 0.08354838709677419, 10, 1]
[0.99695121951219512, 160, 0.06516129032258064, 10, 1]
[0.99705882352941178, 120, 0.16322580645161291, 10, 1]
[0.99715099715099709, 70, 0.12032258064516128, 6, 2]
[0.99715099715099709, 100, 0.12032258064516128, 8, 4]
[0.99715099715099709, 120, 0.07129032258064516, 5, 2]
[0.99722991689750695, 110, 0.02838709677419355, 10, 2]
[0.99750830564784043, 60, 0.1938709677419355, 4, 2]
[0.99750830564784054, 80, 0.05903225806451613, 5, 3]
[0.99761904761904763, 50, 0.10806451612903226, 4, 4]
[0.99761904761904763, 150, 0.01, 10, 1]
[0.99771341463414631, 70, 0.11419354838709678, 8, 3]
[0.99771341463414631, 150, 0.1938709677419355, 6, 1]
[0.99779411764705872, 160, 0.08354838709677419, 3, 1]
[0.99779411764705883, 120, 0.1570967741935484, 8, 1]
[0.99779411764705883, 150, 0.08354838709677419, 10, 1]
[0.99786324786324787, 150, 0.016129032258064516, 10, 1]
[0.99841269841269842, 120, 0.16322580645161291, 7, 5]
[0.99841269841269842, 130, 0.06516129032258064, 7, 2]
[0.99847560975609762, 140, 0.15096774193548387, 8, 1]
[0.99852941176470578, 120, 0.1570967741935484, 3, 2]
[0.99852941176470589, 60, 0.1938709677419355, 10, 2]
[0.99852941176470589, 70, 0.11419354838709678, 8, 1]
[0.99852941176470589, 150, 0.13258064516129034, 9, 1]
[0.99852941176470589, 150, 0.18161290322580648, 6, 1]
[0.99857549857549854, 50, 0.12645161290322582, 8, 3]
[0.99857549857549854, 140, 0.16322580645161291, 4, 1]
[0.99857549857549854, 150, 0.08354838709677419, 8, 3]
[0.99857549857549865, 110, 0.15096774193548387, 5, 1]
[0.99857549857549865, 160, 0.12032258064516128, 4, 4]
[0.99861495844875336, 140, 0.17548387096774196, 8, 4]
[0.99861495844875348, 40, 0.016129032258064516, 6, 1]
[0.99861495844875348, 140, 0.05903225806451613, 3, 3]
[0.99864864864864866, 100, 0.016129032258064516, 6, 1]
[0.99864864864864866, 150, 0.18161290322580648, 6, 3]
[0.99920634920634921, 90, 0.06516129032258064, 6, 2]
[0.99920634920634921, 160, 0.18161290322580648, 5, 3]
[0.99923780487804881, 110, 0.05290322580645162, 9, 3]
[0.99923780487804881, 120, 0.06516129032258064, 8, 3]
[0.99923780487804881, 120, 0.16935483870967744, 5, 3]
[0.99923780487804881, 160, 0.05903225806451613, 3, 3]
[0.99923780487804881, 160, 0.12032258064516128, 9, 1]
[0.99926470588235294, 150, 0.18161290322580648, 6, 3]
[0.99928774928774922, 100, 0.12032258064516128, 6, 3]
[0.99928774928774922, 150, 0.10806451612903226, 5, 3]
[0.99928774928774922, 160, 0.01, 5, 3]
[0.99928774928774933, 140, 0.022258064516129033, 4, 4]
[1.0, 10, 0.07129032258064516, 4, 1]
[1.0, 10, 0.11419354838709678, 10, 1]
[1.0, 40, 0.08354838709677419, 8, 1]
[1.0, 50, 0.022258064516129033, 8, 3]
[1.0, 50, 0.12032258064516128, 8, 4]
[1.0, 50, 0.12645161290322582, 8, 4]
[1.0, 70, 0.034516129032258064, 6, 3]
[1.0, 70, 0.11419354838709678, 4, 2]
[1.0, 80, 0.16322580645161291, 8, 1]
[1.0, 80, 0.16935483870967744, 7, 1]
[1.0, 80, 0.18774193548387097, 8, 1]
[1.0, 90, 0.06516129032258064, 6, 2]
[1.0, 90, 0.08354838709677419, 3, 2]
[1.0, 90, 0.13258064516129034, 9, 4]
[1.0, 90, 0.13870967741935486, 9, 3]
[1.0, 90, 0.18161290322580648, 10, 1]
[1.0, 100, 0.16322580645161291, 6, 2]
[1.0, 110, 0.016129032258064516, 8, 3]
[1.0, 110, 0.06516129032258064, 5, 1]
[1.0, 110, 0.08354838709677419, 7, 1]
[1.0, 110, 0.10193548387096774, 9, 1]
[1.0, 110, 0.13258064516129034, 5, 1]
[1.0, 110, 0.1938709677419355, 9, 1]
[1.0, 120, 0.022258064516129033, 5, 4]
[1.0, 120, 0.08354838709677419, 5, 1]
[1.0, 120, 0.12645161290322582, 9, 1]
[1.0, 120, 0.14483870967741938, 7, 4]
[1.0, 130, 0.12645161290322582, 8, 4]
[1.0, 140, 0.040645161290322585, 6, 1]
[1.0, 140, 0.12032258064516128, 4, 3]
[1.0, 140, 0.12032258064516128, 9, 2]
[1.0, 140, 0.13258064516129034, 4, 4]
[1.0, 140, 0.13870967741935486, 6, 2]
[1.0, 150, 0.08354838709677419, 9, 4]
[1.0, 150, 0.08967741935483871, 7, 1]
[1.0, 150, 0.08967741935483871, 7, 1]
[1.0, 150, 0.10193548387096774, 3, 3]
[1.0, 150, 0.11419354838709678, 10, 1]
[1.0, 150, 0.13258064516129034, 10, 1]
[1.0, 150, 0.2, 6, 2]
[1.0, 160, 0.08354838709677419, 5, 2]
[1.0, 160, 0.08354838709677419, 6, 1]
[1.0, 160, 0.08354838709677419, 7, 1]
[1.0, 160, 0.13870967741935486, 6, 2]
[1.0, 160, 0.14483870967741938, 3, 4]
[1.0, 160, 0.16322580645161291, 8, 1]
[1.0, 160, 0.18161290322580648, 5, 4]
