[0.8260135135135136, 130, 0.16935483870967744, 6, 5]
[0.82770270270270263, 130, 0.09580645161290323, 8, 1]
[0.82770270270270263, 130, 0.16935483870967744, 6, 1]
[0.82770270270270263, 130, 0.18774193548387097, 10, 1]
[0.82939189189189189, 90, 0.09580645161290323, 7, 3]
[0.82939189189189189, 90, 0.15096774193548387, 10, 3]
[0.82939189189189189, 100, 0.06516129032258064, 6, 3]
[0.82939189189189189, 130, 0.16322580645161291, 10, 3]
[0.83108108108108114, 20, 0.1938709677419355, 9, 2]
[0.83108108108108114, 130, 0.022258064516129033, 4, 4]
[0.83614864864864868, 20, 0.09580645161290323, 4, 5]
[0.83614864864864868, 20, 0.12032258064516128, 10, 5]
[0.83614864864864868, 30, 0.11419354838709678, 10, 6]
[0.83614864864864868, 30, 0.13870967741935486, 6, 5]
[0.83614864864864868, 30, 0.16935483870967744, 3, 6]
[0.83614864864864868, 30, 0.18774193548387097, 10, 5]
[0.83783783783783783, 20, 0.2, 8, 1]
[0.83783783783783783, 20, 0.2, 10, 1]
[0.83783783783783783, 30, 0.05290322580645162, 7, 2]
[0.83783783783783783, 30, 0.06516129032258064, 7, 2]
[0.83783783783783783, 30, 0.18774193548387097, 6, 1]
[0.83952702702702697, 40, 0.06516129032258064, 5, 3]
[0.83952702702702697, 40, 0.07129032258064516, 7, 3]
[0.83952702702702697, 40, 0.12645161290322582, 5, 3]
[0.83952702702702697, 40, 0.12645161290322582, 5, 3]
[0.83952702702702708, 10, 0.2, 10, 7]
[0.84121621621621623, 20, 0.034516129032258064, 9, 7]
[0.84121621621621623, 20, 0.08354838709677419, 9, 7]
[0.84121621621621623, 20, 0.08354838709677419, 10, 7]
[0.84121621621621623, 20, 0.08967741935483871, 9, 7]
[0.84121621621621623, 20, 0.18161290322580648, 10, 7]
[0.84459459459459452, 20, 0.02838709677419355, 9, 3]
[0.84459459459459452, 20, 0.05290322580645162, 6, 3]
[0.84459459459459452, 20, 0.07129032258064516, 3, 4]
[0.84459459459459452, 20, 0.07741935483870968, 8, 3]
[0.84459459459459452, 20, 0.08354838709677419, 3, 3]
[0.84459459459459452, 20, 0.08354838709677419, 7, 3]
[0.84459459459459452, 20, 0.08967741935483871, 4, 4]
[0.84459459459459452, 20, 0.15096774193548387, 3, 3]
[0.84459459459459452, 20, 0.16322580645161291, 5, 3]
[0.84459459459459452, 20, 0.16322580645161291, 5, 3]
[0.84459459459459452, 20, 0.16935483870967744, 4, 4]
[0.84459459459459452, 20, 0.16935483870967744, 5, 4]
[0.84459459459459452, 20, 0.17548387096774196, 4, 3]
[0.84459459459459452, 20, 0.18161290322580648, 10, 3]
[0.84459459459459452, 20, 0.2, 10, 3]
[0.84459459459459452, 20, 0.2, 10, 4]
[0.84459459459459452, 30, 0.02838709677419355, 3, 4]
[0.84459459459459452, 30, 0.05903225806451613, 8, 3]
[0.84459459459459452, 30, 0.07129032258064516, 4, 4]
[0.84459459459459452, 30, 0.07129032258064516, 10, 4]
[0.84459459459459452, 30, 0.07741935483870968, 6, 4]
[0.84459459459459452, 30, 0.08354838709677419, 9, 4]
[0.84459459459459452, 30, 0.10806451612903226, 3, 4]
[0.84459459459459452, 30, 0.12645161290322582, 3, 3]
[0.84459459459459452, 30, 0.15096774193548387, 4, 4]
[0.84459459459459452, 30, 0.15096774193548387, 8, 3]
[0.84459459459459452, 30, 0.16322580645161291, 10, 3]
[0.84459459459459452, 30, 0.16935483870967744, 4, 3]
[0.84459459459459452, 30, 0.17548387096774196, 5, 4]
[0.84459459459459452, 30, 0.17548387096774196, 5, 4]
[0.84459459459459452, 30, 0.18774193548387097, 6, 4]
[0.84459459459459452, 30, 0.18774193548387097, 6, 4]
[0.84459459459459452, 30, 0.18774193548387097, 7, 3]
[0.84459459459459452, 30, 0.18774193548387097, 10, 4]
[0.84459459459459463, 30, 0.016129032258064516, 7, 7]
[0.84459459459459463, 30, 0.034516129032258064, 9, 7]
[0.84459459459459463, 30, 0.040645161290322585, 7, 7]
[0.84459459459459463, 30, 0.040645161290322585, 8, 7]
[0.84459459459459463, 30, 0.05290322580645162, 9, 7]
[0.84459459459459463, 30, 0.05290322580645162, 10, 7]
[0.84459459459459463, 30, 0.11419354838709678, 9, 7]
[0.84459459459459463, 30, 0.12032258064516128, 10, 7]
[0.84459459459459463, 30, 0.12645161290322582, 9, 7]
[0.84459459459459463, 30, 0.13870967741935486, 6, 7]
[0.84459459459459463, 30, 0.14483870967741938, 10, 7]
[0.84459459459459463, 30, 0.15096774193548387, 6, 7]
[0.84459459459459463, 30, 0.15096774193548387, 8, 7]
[0.84459459459459463, 30, 0.1570967741935484, 10, 7]
[0.84459459459459463, 30, 0.1570967741935484, 10, 7]
[0.84459459459459463, 30, 0.16322580645161291, 4, 7]
[0.84459459459459463, 30, 0.16322580645161291, 5, 7]
[0.84459459459459463, 30, 0.16322580645161291, 9, 7]
[0.84459459459459463, 30, 0.16935483870967744, 8, 7]
[0.84459459459459463, 30, 0.16935483870967744, 10, 7]
[0.84459459459459463, 30, 0.17548387096774196, 5, 7]
[0.84459459459459463, 30, 0.18774193548387097, 9, 7]
[0.84459459459459463, 30, 0.2, 7, 7]
[0.84628378378378377, 20, 0.016129032258064516, 3, 8]
[0.84628378378378377, 20, 0.016129032258064516, 7, 8]
[0.84628378378378377, 20, 0.016129032258064516, 7, 8]
[0.84628378378378377, 20, 0.034516129032258064, 10, 8]
[0.84628378378378377, 20, 0.034516129032258064, 10, 8]
[0.84628378378378377, 20, 0.05903225806451613, 3, 8]
[0.84628378378378377, 20, 0.05903225806451613, 5, 8]
[0.84628378378378377, 20, 0.05903225806451613, 7, 8]
[0.84628378378378377, 20, 0.05903225806451613, 7, 8]
[0.84628378378378377, 20, 0.05903225806451613, 10, 8]
[0.84628378378378377, 20, 0.05903225806451613, 10, 8]
[0.84628378378378377, 20, 0.06516129032258064, 5, 8]
[0.84628378378378377, 20, 0.06516129032258064, 9, 8]
[0.84628378378378377, 20, 0.07741935483870968, 10, 8]
[0.84628378378378377, 20, 0.10193548387096774, 10, 8]
[0.84628378378378377, 20, 0.10193548387096774, 10, 8]
[0.84628378378378377, 20, 0.10806451612903226, 10, 8]
[0.84628378378378377, 20, 0.11419354838709678, 10, 8]
[0.84628378378378377, 20, 0.12032258064516128, 8, 8]
[0.84628378378378377, 20, 0.12032258064516128, 10, 8]
[0.84628378378378377, 20, 0.12645161290322582, 9, 8]
[0.84628378378378377, 20, 0.13258064516129034, 3, 8]
[0.84628378378378377, 20, 0.14483870967741938, 10, 8]
[0.84628378378378377, 20, 0.15096774193548387, 3, 8]
[0.84628378378378377, 20, 0.15096774193548387, 4, 8]
[0.84628378378378377, 20, 0.15096774193548387, 5, 8]
[0.84628378378378377, 20, 0.15096774193548387, 8, 8]
[0.84628378378378377, 20, 0.16935483870967744, 3, 8]
[0.84628378378378377, 20, 0.16935483870967744, 7, 8]
[0.84628378378378377, 20, 0.18161290322580648, 6, 8]
[0.84628378378378377, 20, 0.18161290322580648, 7, 8]
[0.84628378378378377, 20, 0.18161290322580648, 8, 8]
[0.84628378378378377, 20, 0.18774193548387097, 6, 8]
[0.84628378378378377, 20, 0.1938709677419355, 3, 8]
[0.84628378378378377, 20, 0.2, 3, 8]
[0.84628378378378377, 30, 0.016129032258064516, 6, 8]
[0.84628378378378377, 30, 0.016129032258064516, 8, 8]
[0.84628378378378377, 30, 0.022258064516129033, 9, 8]
[0.84628378378378377, 30, 0.02838709677419355, 9, 8]
[0.84628378378378377, 30, 0.034516129032258064, 7, 8]
[0.84628378378378377, 30, 0.040645161290322585, 7, 8]
[0.84628378378378377, 30, 0.040645161290322585, 9, 8]
[0.84628378378378377, 30, 0.06516129032258064, 7, 8]
[0.84628378378378377, 30, 0.07129032258064516, 9, 8]
[0.84628378378378377, 30, 0.07741935483870968, 9, 8]
[0.84628378378378377, 30, 0.07741935483870968, 10, 8]
[0.84628378378378377, 30, 0.08354838709677419, 9, 8]
[0.84628378378378377, 30, 0.08354838709677419, 9, 8]
[0.84628378378378377, 30, 0.08967741935483871, 7, 8]
[0.84628378378378377, 30, 0.08967741935483871, 10, 8]
[0.84628378378378377, 30, 0.10806451612903226, 7, 8]
[0.84628378378378377, 30, 0.11419354838709678, 5, 8]
[0.84628378378378377, 30, 0.11419354838709678, 8, 8]
[0.84628378378378377, 30, 0.12645161290322582, 3, 8]
[0.84628378378378377, 30, 0.13258064516129034, 4, 8]
[0.84628378378378377, 30, 0.13870967741935486, 5, 8]
[0.84628378378378377, 30, 0.13870967741935486, 5, 8]
[0.84628378378378377, 30, 0.14483870967741938, 8, 8]
[0.84628378378378377, 30, 0.1570967741935484, 6, 8]
[0.84628378378378377, 30, 0.16322580645161291, 5, 8]
[0.84628378378378377, 30, 0.16322580645161291, 5, 8]
[0.84628378378378377, 30, 0.16322580645161291, 7, 8]
[0.84628378378378377, 30, 0.16322580645161291, 8, 8]
[0.84628378378378377, 30, 0.16322580645161291, 9, 8]
[0.84628378378378377, 30, 0.16935483870967744, 3, 8]
[0.84628378378378377, 30, 0.17548387096774196, 5, 8]
[0.84628378378378377, 30, 0.17548387096774196, 5, 8]
[0.84628378378378377, 30, 0.18161290322580648, 7, 8]
[0.84797297297297303, 20, 0.01, 3, 1]
[0.84797297297297303, 20, 0.01, 8, 1]
[0.84797297297297303, 20, 0.016129032258064516, 8, 1]
[0.84797297297297303, 20, 0.022258064516129033, 3, 1]
[0.84797297297297303, 20, 0.022258064516129033, 10, 1]
[0.84797297297297303, 20, 0.02838709677419355, 5, 1]
[0.84797297297297303, 20, 0.02838709677419355, 6, 1]
[0.84797297297297303, 20, 0.02838709677419355, 7, 1]
[0.84797297297297303, 20, 0.034516129032258064, 9, 1]
[0.84797297297297303, 20, 0.034516129032258064, 10, 1]
[0.84797297297297303, 20, 0.040645161290322585, 3, 1]
[0.84797297297297303, 20, 0.040645161290322585, 10, 1]
[0.84797297297297303, 20, 0.0467741935483871, 5, 1]
[0.84797297297297303, 20, 0.05290322580645162, 6, 1]
[0.84797297297297303, 20, 0.05290322580645162, 10, 1]
[0.84797297297297303, 20, 0.05903225806451613, 5, 1]
[0.84797297297297303, 20, 0.05903225806451613, 9, 1]
[0.84797297297297303, 20, 0.05903225806451613, 10, 1]
[0.84797297297297303, 20, 0.07129032258064516, 3, 1]
[0.84797297297297303, 20, 0.07129032258064516, 7, 1]
[0.84797297297297303, 20, 0.07129032258064516, 8, 1]
[0.84797297297297303, 20, 0.07741935483870968, 6, 1]
[0.84797297297297303, 20, 0.07741935483870968, 7, 1]
[0.84797297297297303, 20, 0.07741935483870968, 8, 1]
[0.84797297297297303, 20, 0.07741935483870968, 8, 1]
[0.84797297297297303, 20, 0.08354838709677419, 5, 1]
[0.84797297297297303, 20, 0.08354838709677419, 10, 1]
[0.84797297297297303, 20, 0.08967741935483871, 5, 1]
[0.84797297297297303, 20, 0.08967741935483871, 8, 1]
[0.84797297297297303, 20, 0.08967741935483871, 9, 1]
[0.84797297297297303, 20, 0.08967741935483871, 10, 1]
[0.84797297297297303, 20, 0.08967741935483871, 10, 1]
[0.84797297297297303, 20, 0.09580645161290323, 9, 1]
[0.84797297297297303, 20, 0.10193548387096774, 8, 1]
[0.84797297297297303, 20, 0.10193548387096774, 8, 1]
[0.84797297297297303, 20, 0.10193548387096774, 8, 1]
[0.84797297297297303, 20, 0.10193548387096774, 8, 1]
[0.84797297297297303, 20, 0.10193548387096774, 9, 1]
