[0.86655405405405395, 50, 0.1938709677419355, 8, 2]
[0.86655405405405406, 80, 0.09580645161290323, 3, 2]
[0.86655405405405406, 90, 0.06516129032258064, 4, 5]
[0.8682432432432432, 70, 0.05903225806451613, 10, 3]
[0.86824324324324331, 130, 0.13258064516129034, 4, 4]
[0.86824324324324331, 130, 0.13258064516129034, 4, 4]
[0.86824324324324331, 150, 0.12032258064516128, 6, 4]
[0.86824324324324331, 150, 0.1570967741935484, 5, 4]
[0.86993243243243246, 50, 0.06516129032258064, 10, 5]
[0.86993243243243246, 60, 0.09580645161290323, 3, 5]
[0.86993243243243246, 70, 0.0467741935483871, 8, 5]
[0.86993243243243246, 70, 0.05903225806451613, 4, 5]
[0.86993243243243246, 70, 0.06516129032258064, 4, 5]
[0.86993243243243246, 70, 0.08967741935483871, 8, 5]
[0.86993243243243246, 70, 0.08967741935483871, 8, 5]
[0.86993243243243246, 70, 0.09580645161290323, 8, 5]
[0.86993243243243246, 80, 0.07129032258064516, 3, 5]
[0.86993243243243246, 80, 0.08354838709677419, 3, 5]
[0.86993243243243246, 100, 0.2, 5, 3]
[0.86993243243243246, 110, 0.06516129032258064, 7, 4]
[0.86993243243243246, 130, 0.016129032258064516, 6, 3]
[0.86993243243243246, 140, 0.022258064516129033, 6, 3]
[0.8716216216216216, 50, 0.09580645161290323, 8, 2]
[0.8716216216216216, 50, 0.12032258064516128, 10, 2]
[0.8716216216216216, 50, 0.12645161290322582, 4, 2]
[0.8716216216216216, 60, 0.022258064516129033, 7, 2]
[0.8716216216216216, 60, 0.034516129032258064, 7, 2]
[0.8716216216216216, 60, 0.07741935483870968, 4, 2]
[0.8716216216216216, 90, 0.07129032258064516, 8, 4]
[0.8716216216216216, 90, 0.11419354838709678, 6, 4]
[0.8716216216216216, 90, 0.13258064516129034, 6, 3]
[0.8716216216216216, 100, 0.06516129032258064, 10, 4]
[0.8716216216216216, 100, 0.07129032258064516, 5, 4]
[0.8716216216216216, 100, 0.10193548387096774, 3, 4]
