[0.86655405405405406, 80, 0.09580645161290323, 3, 2]
[0.8716216216216216, 100, 0.10806451612903226, 8, 4]
[0.88344594594594594, 40, 0.01, 8, 3]
[0.88344594594594594, 40, 0.05903225806451613, 4, 3]
[0.88344594594594594, 40, 0.05903225806451613, 4, 3]
[0.88344594594594594, 40, 0.05903225806451613, 4, 3]
[0.88344594594594594, 40, 0.06516129032258064, 6, 3]
[0.88344594594594594, 40, 0.12032258064516128, 5, 4]
[0.88344594594594594, 40, 0.12032258064516128, 8, 3]
[0.88344594594594594, 40, 0.12645161290322582, 8, 3]
[0.88344594594594594, 40, 0.12645161290322582, 8, 3]
[0.88344594594594594, 40, 0.12645161290322582, 8, 3]
[0.88344594594594594, 40, 0.12645161290322582, 10, 3]
[0.88344594594594594, 40, 0.13258064516129034, 4, 4]
[0.88344594594594594, 40, 0.13258064516129034, 5, 4]
[0.88344594594594594, 40, 0.13258064516129034, 9, 4]
[0.88344594594594594, 40, 0.13258064516129034, 9, 4]
[0.88344594594594594, 40, 0.13258064516129034, 10, 3]
[0.88344594594594594, 50, 0.0467741935483871, 3, 3]
[0.88344594594594594, 50, 0.05903225806451613, 8, 3]
[0.88344594594594594, 50, 0.08354838709677419, 9, 3]
[0.88344594594594594, 50, 0.09580645161290323, 3, 3]
[0.88344594594594594, 50, 0.09580645161290323, 3, 3]
[0.88344594594594594, 50, 0.10806451612903226, 9, 4]
[0.88344594594594594, 50, 0.12032258064516128, 8, 4]
[0.88344594594594594, 50, 0.13258064516129034, 8, 3]
[0.88344594594594594, 50, 0.13870967741935486, 3, 3]
[0.88344594594594594, 50, 0.13870967741935486, 9, 4]
[0.88344594594594594, 50, 0.15096774193548387, 10, 3]
[0.88344594594594594, 60, 0.05903225806451613, 4, 3]
[0.88344594594594594, 60, 0.08967741935483871, 9, 4]
[0.88344594594594594, 60, 0.08967741935483871, 9, 4]
[0.88344594594594594, 60, 0.09580645161290323, 4, 4]
[0.88344594594594594, 60, 0.10193548387096774, 7, 3]
[0.88344594594594594, 60, 0.10193548387096774, 9, 4]
[0.88344594594594594, 60, 0.10193548387096774, 9, 4]
[0.88344594594594594, 60, 0.11419354838709678, 7, 4]
[0.88344594594594594, 70, 0.10806451612903226, 9, 4]
[0.88344594594594594, 80, 0.06516129032258064, 5, 4]
[0.88344594594594594, 80, 0.06516129032258064, 5, 4]
[0.88344594594594594, 80, 0.08354838709677419, 3, 4]
[0.88513513513513509, 70, 0.01, 8, 4]
[0.88513513513513509, 70, 0.01, 10, 4]
[0.88513513513513509, 70, 0.016129032258064516, 5, 4]
[0.88513513513513509, 70, 0.016129032258064516, 5, 4]
[0.88513513513513509, 70, 0.016129032258064516, 5, 4]
[0.88513513513513509, 70, 0.022258064516129033, 3, 4]
[0.88513513513513509, 70, 0.022258064516129033, 5, 4]
[0.88513513513513509, 70, 0.022258064516129033, 8, 4]
[0.88513513513513509, 70, 0.022258064516129033, 10, 4]
[0.88513513513513509, 70, 0.02838709677419355, 3, 4]
[0.88513513513513509, 70, 0.02838709677419355, 5, 4]
[0.88513513513513509, 70, 0.02838709677419355, 8, 4]
[0.88513513513513509, 70, 0.02838709677419355, 10, 4]
[0.88513513513513509, 70, 0.02838709677419355, 10, 4]
[0.88513513513513509, 70, 0.02838709677419355, 10, 4]
[0.88513513513513509, 70, 0.034516129032258064, 9, 4]
[0.88513513513513509, 70, 0.034516129032258064, 9, 4]
[0.88513513513513509, 70, 0.040645161290322585, 4, 4]
[0.88513513513513509, 70, 0.040645161290322585, 5, 4]
[0.88513513513513509, 70, 0.040645161290322585, 9, 4]
[0.88513513513513509, 70, 0.0467741935483871, 3, 4]
[0.88513513513513509, 70, 0.0467741935483871, 3, 4]
[0.88513513513513509, 70, 0.0467741935483871, 9, 4]
[0.88513513513513509, 70, 0.05290322580645162, 10, 4]
[0.88513513513513509, 80, 0.01, 4, 4]
[0.88513513513513509, 80, 0.01, 4, 4]
[0.88513513513513509, 80, 0.01, 4, 4]
[0.88513513513513509, 80, 0.01, 6, 4]
[0.88513513513513509, 80, 0.01, 9, 4]
[0.88513513513513509, 80, 0.016129032258064516, 5, 4]
[0.88513513513513509, 80, 0.022258064516129033, 4, 4]
[0.88513513513513509, 80, 0.022258064516129033, 4, 4]
[0.88513513513513509, 80, 0.022258064516129033, 7, 4]
[0.88513513513513509, 80, 0.02838709677419355, 3, 4]
[0.88513513513513509, 80, 0.02838709677419355, 5, 4]
[0.88513513513513509, 80, 0.02838709677419355, 5, 4]
[0.88513513513513509, 80, 0.02838709677419355, 6, 4]
[0.88513513513513509, 80, 0.02838709677419355, 7, 4]
[0.88513513513513509, 80, 0.02838709677419355, 7, 4]
[0.88513513513513509, 80, 0.02838709677419355, 9, 4]
[0.88513513513513509, 80, 0.02838709677419355, 10, 4]
[0.88513513513513509, 80, 0.034516129032258064, 6, 4]
[0.88513513513513509, 80, 0.034516129032258064, 9, 4]
[0.88513513513513509, 80, 0.034516129032258064, 9, 4]
[0.88513513513513509, 80, 0.034516129032258064, 9, 4]
[0.88513513513513509, 80, 0.034516129032258064, 10, 4]
[0.88513513513513509, 80, 0.034516129032258064, 10, 4]
[0.88513513513513509, 80, 0.034516129032258064, 10, 4]
[0.88513513513513509, 80, 0.040645161290322585, 5, 4]
[0.88513513513513509, 80, 0.040645161290322585, 7, 4]
[0.88513513513513509, 80, 0.040645161290322585, 9, 4]
[0.88513513513513509, 80, 0.040645161290322585, 10, 4]
[0.88513513513513509, 80, 0.040645161290322585, 10, 4]
[0.88513513513513509, 80, 0.040645161290322585, 10, 4]
