[0.89300699300699304, 150, 0.07741935483870968, 10, 3]
[0.8951048951048951, 120, 0.06516129032258064, 9, 1]
[0.89860139860139854, 20, 0.022258064516129033, 10, 5]
[0.89860139860139854, 20, 0.16322580645161291, 4, 5]
[0.89860139860139854, 20, 0.1938709677419355, 9, 5]
[0.89860139860139854, 120, 0.022258064516129033, 8, 4]
[0.89930069930069934, 40, 0.016129032258064516, 3, 1]
[0.89930069930069934, 40, 0.1938709677419355, 6, 1]
[0.89930069930069934, 100, 0.05903225806451613, 7, 1]
[0.89999999999999991, 100, 0.05290322580645162, 5, 2]
[0.90000000000000002, 130, 0.09580645161290323, 4, 6]
[0.90069930069930071, 50, 0.07741935483870968, 6, 1]
[0.90069930069930071, 70, 0.01, 3, 2]
[0.90069930069930071, 90, 0.09580645161290323, 4, 1]
[0.9013986013986014, 40, 0.022258064516129033, 8, 2]
[0.9013986013986014, 90, 0.14483870967741938, 10, 6]
[0.9013986013986014, 90, 0.15096774193548387, 9, 6]
[0.9013986013986014, 90, 0.17548387096774196, 5, 6]
[0.9013986013986014, 90, 0.18774193548387097, 5, 6]
[0.9013986013986014, 90, 0.18774193548387097, 7, 6]
[0.9013986013986014, 90, 0.2, 3, 6]
[0.9013986013986014, 90, 0.2, 9, 6]
[0.9013986013986014, 100, 0.08967741935483871, 10, 6]
[0.9013986013986014, 100, 0.17548387096774196, 3, 6]
[0.90209790209790208, 10, 0.05290322580645162, 5, 4]
[0.90209790209790208, 10, 0.05290322580645162, 6, 4]
[0.90209790209790208, 10, 0.05903225806451613, 4, 4]
[0.90209790209790208, 10, 0.07129032258064516, 5, 4]
[0.90209790209790208, 10, 0.07129032258064516, 6, 4]
[0.90209790209790208, 10, 0.07129032258064516, 6, 4]
[0.90209790209790208, 10, 0.08967741935483871, 9, 4]
[0.90209790209790208, 10, 0.10193548387096774, 8, 4]
[0.90209790209790208, 10, 0.12032258064516128, 10, 4]
[0.90209790209790208, 10, 0.16322580645161291, 3, 4]
[0.90209790209790208, 10, 0.16935483870967744, 4, 4]
[0.90209790209790208, 10, 0.16935483870967744, 7, 4]
[0.90209790209790208, 10, 0.18161290322580648, 3, 4]
[0.90209790209790208, 10, 0.18161290322580648, 8, 4]
[0.90209790209790208, 10, 0.2, 5, 4]
[0.90209790209790208, 20, 0.016129032258064516, 8, 4]
[0.90209790209790208, 20, 0.022258064516129033, 7, 4]
[0.90209790209790208, 20, 0.06516129032258064, 3, 4]
[0.90209790209790208, 20, 0.07129032258064516, 5, 4]
[0.90209790209790208, 20, 0.16322580645161291, 4, 4]
[0.90209790209790208, 30, 0.034516129032258064, 8, 3]
[0.90209790209790208, 30, 0.06516129032258064, 7, 3]
[0.90209790209790208, 30, 0.09580645161290323, 3, 3]
[0.90209790209790208, 30, 0.09580645161290323, 10, 3]
[0.90209790209790208, 30, 0.10193548387096774, 5, 3]
[0.90209790209790208, 30, 0.10193548387096774, 5, 3]
[0.90209790209790208, 30, 0.13258064516129034, 7, 3]
[0.90209790209790208, 30, 0.13870967741935486, 6, 3]
[0.90209790209790208, 30, 0.14483870967741938, 7, 3]
[0.90209790209790208, 30, 0.1570967741935484, 8, 3]
[0.90209790209790208, 30, 0.16935483870967744, 8, 3]
[0.90209790209790208, 30, 0.16935483870967744, 8, 3]
[0.90209790209790208, 30, 0.18161290322580648, 6, 3]
[0.90209790209790208, 40, 0.01, 8, 3]
[0.90209790209790208, 40, 0.016129032258064516, 6, 4]
[0.90209790209790208, 40, 0.022258064516129033, 6, 3]
[0.90209790209790208, 40, 0.022258064516129033, 10, 3]
[0.90209790209790208, 40, 0.05290322580645162, 10, 3]
[0.90209790209790208, 40, 0.05903225806451613, 4, 3]
[0.90209790209790208, 40, 0.07129032258064516, 3, 3]
[0.90209790209790208, 40, 0.07129032258064516, 7, 3]
[0.90209790209790208, 40, 0.07129032258064516, 7, 4]
[0.90209790209790208, 40, 0.08354838709677419, 4, 3]
[0.90209790209790208, 40, 0.08354838709677419, 10, 3]
[0.90209790209790208, 40, 0.08967741935483871, 4, 3]
[0.90209790209790208, 40, 0.08967741935483871, 10, 3]
[0.90209790209790208, 40, 0.09580645161290323, 6, 3]
[0.90209790209790208, 40, 0.09580645161290323, 6, 3]
[0.90209790209790208, 40, 0.09580645161290323, 6, 3]
[0.90209790209790208, 40, 0.10193548387096774, 4, 3]
[0.90209790209790208, 40, 0.10806451612903226, 4, 3]
[0.90209790209790208, 40, 0.11419354838709678, 4, 3]
[0.90209790209790208, 40, 0.12032258064516128, 4, 4]
[0.90209790209790208, 40, 0.12032258064516128, 5, 4]
[0.90209790209790208, 40, 0.14483870967741938, 3, 4]
[0.90209790209790208, 40, 0.14483870967741938, 4, 3]
[0.90209790209790208, 40, 0.14483870967741938, 4, 3]
[0.90209790209790208, 40, 0.14483870967741938, 4, 4]
[0.90209790209790208, 40, 0.15096774193548387, 4, 3]
[0.90209790209790208, 40, 0.16322580645161291, 3, 4]
[0.90209790209790208, 40, 0.17548387096774196, 7, 3]
[0.90209790209790208, 40, 0.18774193548387097, 4, 3]
[0.90209790209790208, 40, 0.18774193548387097, 6, 3]
[0.90209790209790208, 50, 0.01, 4, 1]
[0.90209790209790208, 50, 0.016129032258064516, 3, 1]
[0.90209790209790208, 50, 0.016129032258064516, 3, 1]
[0.90209790209790208, 50, 0.016129032258064516, 5, 1]
[0.90209790209790208, 50, 0.02838709677419355, 10, 1]
[0.90209790209790208, 60, 0.01, 6, 1]
[0.90209790209790208, 60, 0.016129032258064516, 3, 1]
[0.90209790209790208, 60, 0.0467741935483871, 5, 1]
[0.90209790209790208, 70, 0.016129032258064516, 9, 1]
[0.90209790209790208, 70, 0.02838709677419355, 7, 1]
[0.90209790209790208, 70, 0.05290322580645162, 8, 1]
[0.90209790209790208, 70, 0.05290322580645162, 9, 1]
[0.90209790209790208, 70, 0.07741935483870968, 5, 1]
[0.90209790209790208, 70, 0.08354838709677419, 4, 1]
[0.90349650349650346, 50, 0.01, 3, 3]
[0.90349650349650346, 50, 0.01, 4, 3]
[0.90349650349650346, 50, 0.01, 5, 3]
[0.90349650349650346, 50, 0.01, 6, 3]
[0.90349650349650346, 50, 0.01, 9, 4]
[0.90349650349650346, 50, 0.016129032258064516, 8, 3]
[0.90349650349650346, 50, 0.022258064516129033, 4, 4]
[0.90349650349650346, 50, 0.022258064516129033, 8, 3]
[0.90349650349650346, 50, 0.022258064516129033, 9, 3]
[0.90349650349650346, 50, 0.022258064516129033, 10, 3]
[0.90349650349650346, 50, 0.02838709677419355, 7, 4]
[0.90349650349650346, 50, 0.034516129032258064, 4, 3]
[0.90349650349650346, 50, 0.034516129032258064, 7, 3]
[0.90349650349650346, 50, 0.040645161290322585, 3, 4]
[0.90349650349650346, 50, 0.040645161290322585, 5, 4]
[0.90349650349650346, 50, 0.0467741935483871, 3, 3]
[0.90349650349650346, 50, 0.0467741935483871, 8, 4]
[0.90349650349650346, 50, 0.05290322580645162, 4, 3]
[0.90349650349650346, 50, 0.05903225806451613, 3, 3]
[0.90349650349650346, 50, 0.05903225806451613, 4, 4]
[0.90349650349650346, 50, 0.05903225806451613, 4, 4]
[0.90349650349650346, 50, 0.06516129032258064, 4, 3]
[0.90349650349650346, 50, 0.06516129032258064, 6, 3]
[0.90349650349650346, 50, 0.06516129032258064, 6, 3]
[0.90349650349650346, 50, 0.06516129032258064, 9, 3]
[0.90349650349650346, 50, 0.07129032258064516, 8, 3]
[0.90349650349650346, 50, 0.07129032258064516, 9, 3]
[0.90349650349650346, 50, 0.07741935483870968, 4, 4]
[0.90349650349650346, 50, 0.07741935483870968, 5, 3]
[0.90349650349650346, 50, 0.07741935483870968, 6, 4]
[0.90349650349650346, 50, 0.08354838709677419, 3, 4]
[0.90349650349650346, 50, 0.08354838709677419, 4, 3]
[0.90349650349650346, 50, 0.08354838709677419, 4, 4]
[0.90349650349650346, 50, 0.08354838709677419, 4, 4]
[0.90349650349650346, 50, 0.08354838709677419, 5, 4]
[0.90349650349650346, 50, 0.08354838709677419, 7, 4]
[0.90349650349650346, 50, 0.08967741935483871, 3, 3]
[0.90349650349650346, 50, 0.08967741935483871, 3, 4]
[0.90349650349650346, 50, 0.08967741935483871, 4, 4]
[0.90349650349650346, 50, 0.08967741935483871, 4, 4]
[0.90349650349650346, 50, 0.09580645161290323, 8, 3]
[0.90349650349650346, 50, 0.09580645161290323, 10, 3]
[0.90349650349650346, 50, 0.10193548387096774, 3, 3]
